wind ,Efficiency,VarOM,FixOM,CAPEX,Life,capacity,period,W1,W2,W3,W4,W5,W6
,,,,,,,13347,0.460201091,0.12345125,0.145022083,0.136515385,0.258154,0.305270758
,,,,,,,13348,0.443205273,0.12345125,0.145022083,0.136515385,0.258154,0.298628159
,,,,,,,13349,0.426209455,0.159645,0.120793333,0.173538077,0.36228,0.291407942
,,,,,,,13350,0.405820091,0.159645,0.120793333,0.173538077,0.36228,0.284187726
,,,,,,,13351,0.385430727,0.21154625,0.117840833,0.223133846,0.438164,0.282166065
,,,,,,,13352,0.367086727,0.21154625,0.117840833,0.223133846,0.438164,0.280144404
,,,,,,,13353,0.348742727,0.2710225,0.115060417,0.288481154,0.5538,0.277833935
,,,,,,,13354,0.328948182,0.2710225,0.115060417,0.288481154,0.5538,0.275523466
,,,,,,,13355,0.309153636,0.3299575,0.12319125,0.363979231,0.681464,0.27234657
,,,,,,,13356,0.290029136,0.3299575,0.12319125,0.363979231,0.681464,0.269169675
,,,,,,,13357,0.270904636,0.3812225,0.141862917,0.428288308,0.758896,0.25732852
,,,,,,,13358,0.265602909,0.3812225,0.141862917,0.428288308,0.758896,0.245198556
,,,,,,,13359,0.260301182,0.37456,0.181999583,0.439553231,0.77214,0.244620939
,,,,,,,13360,0.254940182,0.37456,0.181999583,0.439553231,0.77214,0.243754513
,,,,,,,13361,0.249579182,0.31585625,0.228725,0.397171538,0.730294,0.247220217
,,,,,,,13362,0.240921045,0.31585625,0.228725,0.397171538,0.730294,0.250397112
,,,,,,,13363,0.232262909,0.2742325,0.272965417,0.332463077,0.658364,0.255018051
,,,,,,,13364,0.240975955,0.2742325,0.272965417,0.332463077,0.658364,0.259350181
,,,,,,,13365,0.249689,0.273355,0.349714167,0.280334846,0.549182,0.25732852
,,,,,,,13366,0.269905864,0.273355,0.349714167,0.280334846,0.549182,0.255306859
,,,,,,,13367,0.290122727,0.33774875,0.443412083,0.260865923,0.483578,0.247220217
,,,,,,,13368,0.318672136,0.33774875,0.443412083,0.260865923,0.483578,0.239133574
,,,,,,,13369,0.347221545,0.43634625,0.554278333,0.261559231,0.385728,0.227292419
,,,,,,,13370,0.360440591,0.43634625,0.554278333,0.261559231,0.385728,0.215162455
,,,,,,,13371,0.373659636,0.48318625,0.6155075,0.252035769,0.34659,0.204476534
,,,,,,,13372,0.362578864,0.48318625,0.6155075,0.252035769,0.34659,0.193790614
,,,,,,,13373,0.351498091,0.45377875,0.5832375,0.226357308,0.315696,0.186859206
,,,,,,,13374,0.336703409,0.45377875,0.5832375,0.226357308,0.315696,0.179638989
,,,,,,,13375,0.321908727,0.39332375,0.513033333,0.198810385,0.296148,0.173574007
,,,,,,,13376,0.309767364,0.39332375,0.513033333,0.198810385,0.296148,0.167509025
,,,,,,,13377,0.297626,0.34083,0.457430417,0.177888462,0.284391,0.161155235
,,,,,,,13378,0.297198227,0.34083,0.457430417,0.177888462,0.284391,0.154512635
,,,,,,,13379,0.296770455,0.29704625,0.422537917,0.163562308,0.26652,0.150469314
,,,,,,,13380,0.302527909,0.29704625,0.422537917,0.163562308,0.26652,0.146137184
,,,,,,,13381,0.308285364,0.27753875,0.411914583,0.151771538,0.263021,0.139783394
,,,,,,,13382,0.305438455,0.27753875,0.411914583,0.151771538,0.263021,0.133140794
,,,,,,,13383,0.302591545,0.2648725,0.392875417,0.139258846,0.242676,0.131407942
,,,,,,,13384,0.293935091,0.2648725,0.392875417,0.139258846,0.242676,0.12967509
,,,,,,,13385,0.285278636,0.255765,0.360342917,0.133103846,0.21044,0.127364621
,,,,,,,13386,0.275609682,0.255765,0.360342917,0.133103846,0.21044,0.124765343
,,,,,,,13387,0.265940727,0.24493,0.31986375,0.126321923,0.172531,0.126209386
,,,,,,,13388,0.258880773,0.24493,0.31986375,0.126321923,0.172531,0.12765343
,,,,,,,13389,0.251820818,0.23684,0.28612,0.118993462,0.135798,0.130252708
,,,,,,,13390,0.245799773,0.23684,0.28612,0.118993462,0.135798,0.132851986
,,,,,,,13391,0.239778727,0.22794,0.25727125,0.111957308,0.101392,0.148447653
,,,,,,,13392,0.236072136,0.22794,0.25727125,0.111957308,0.101392,0.163754513
,,,,,,,13393,0.232365545,0.2193775,0.231705833,0.106175769,0.072672,0.170685921
,,,,,,,13394,0.230447091,0.2193775,0.231705833,0.106175769,0.072672,0.17732852
,,,,,,,13395,0.228528636,0.2104475,0.211599583,0.094766538,0.0474096,0.183104693
,,,,,,,13396,0.226671045,0.2104475,0.211599583,0.094766538,0.0474096,0.188592058
,,,,,,,13397,0.224813455,0.18783125,0.195262083,0.078793077,0.0234784,0.196101083
,,,,,,,13398,0.222248091,0.18783125,0.195262083,0.078793077,0.0234784,0.203610108
,,,,,,,13399,0.219682727,0.1647325,0.188032083,0.063735846,0.0111472,0.206209386
,,,,,,,13400,0.216885,0.1647325,0.188032083,0.063735846,0.0111472,0.208808664
,,,,,,,13401,0.214087273,0.144095,0.18331875,0.052417462,0.0073112,0.21198556
,,,,,,,13402,0.211573864,0.144095,0.18331875,0.052417462,0.0073112,0.215162455
,,,,,,,13403,0.209060455,0.1269375,0.187094167,0.04565,0.0096824,0.219205776
,,,,,,,13404,0.208272727,0.1269375,0.187094167,0.04565,0.0096824,0.222960289
,,,,,,,13405,0.207485,0.10943375,0.193767917,0.041148462,0.0199724,0.221227437
,,,,,,,13406,0.211398409,0.10943375,0.193767917,0.041148462,0.0199724,0.219205776
,,,,,,,13407,0.215311818,0.09287875,0.19607375,0.036808231,0.034177,0.22267148
,,,,,,,13408,0.209084,0.09287875,0.19607375,0.036808231,0.034177,0.226137184
,,,,,,,13409,0.202856182,0.08051,0.19046375,0.032880538,0.05055,0.236245487
,,,,,,,13410,0.196757091,0.08051,0.19046375,0.032880538,0.05055,0.246353791
,,,,,,,13411,0.190658,0.07181375,0.172531667,0.029695808,0.067842,0.264259928
,,,,,,,13412,0.189338545,0.07181375,0.172531667,0.029695808,0.067842,0.281877256
,,,,,,,13413,0.188019091,0.06691875,0.169475,0.030570192,0.087914,0.294873646
,,,,,,,13414,0.195973955,0.06691875,0.169475,0.030570192,0.087914,0.307870036
,,,,,,,13415,0.203928818,0.06808,0.183197917,0.035800192,0.115661,0.318555957
,,,,,,,13416,0.209023,0.06808,0.183197917,0.035800192,0.115661,0.329241877
,,,,,,,13417,0.214117182,0.07002,0.206657917,0.046168269,0.158134,0.338483755
,,,,,,,13418,0.208880864,0.07002,0.206657917,0.046168269,0.158134,0.347725632
,,,,,,,13419,0.203644545,0.07226125,0.203180833,0.060765,0.195084,0.357833935
,,,,,,,13420,0.191130409,0.07226125,0.203180833,0.060765,0.195084,0.367942238
,,,,,,,13421,0.178616273,0.0812725,0.21322125,0.082049615,0.23257,0.373718412
,,,,,,,13422,0.165303591,0.0812725,0.21322125,0.082049615,0.23257,0.379494585
,,,,,,,13423,0.151990909,0.10579625,0.2387925,0.112731154,0.284258,0.365631769
,,,,,,,13424,0.139509455,0.10579625,0.2387925,0.112731154,0.284258,0.351480144
,,,,,,,13425,0.127028,0.140435,0.2871375,0.153902308,0.338428,0.328953069
,,,,,,,13426,0.131711364,0.140435,0.2871375,0.153902308,0.338428,0.306425993
,,,,,,,13427,0.136394727,0.18494,0.339750417,0.206667308,0.393604,0.290541516
,,,,,,,13428,0.146290182,0.18494,0.339750417,0.206667308,0.393604,0.27465704
,,,,,,,13429,0.156185636,0.24040375,0.401063333,0.265887308,0.45271,0.256173285
,,,,,,,13430,0.1657955,0.24040375,0.401063333,0.265887308,0.45271,0.237689531
,,,,,,,13431,0.175405364,0.2880025,0.454821667,0.302748846,0.474898,0.227870036
,,,,,,,13432,0.182842955,0.2880025,0.454821667,0.302748846,0.474898,0.217761733
,,,,,,,13433,0.190280545,0.32306,0.489933333,0.304901769,0.457732,0.209097473
,,,,,,,13434,0.197053545,0.32306,0.489933333,0.304901769,0.457732,0.200433213
,,,,,,,13435,0.203826545,0.3491875,0.506103333,0.298809846,0.420362,0.191768953
,,,,,,,13436,0.210284273,0.3491875,0.506103333,0.298809846,0.420362,0.183104693
,,,,,,,13437,0.216742,0.373775,0.518349167,0.289443846,0.384608,0.174440433
,,,,,,,13438,0.223796636,0.373775,0.518349167,0.289443846,0.384608,0.165776173
,,,,,,,13439,0.230851273,0.3992475,0.525238333,0.280370923,0.359934,0.16
,,,,,,,13440,0.235678727,0.3992475,0.525238333,0.280370923,0.359934,0.154223827
,,,,,,,13441,0.240506182,0.4268125,0.5322825,0.271633615,0.340596,0.146714801
,,,,,,,13442,0.244865818,0.4268125,0.5322825,0.271633615,0.340596,0.139205776
,,,,,,,13443,0.249225455,0.42965625,0.525484583,0.262128846,0.324096,0.135740072
,,,,,,,13444,0.246987545,0.42965625,0.525484583,0.262128846,0.324096,0.13198556
,,,,,,,13445,0.244749636,0.43884375,0.51107375,0.255934231,0.306992,0.125631769
,,,,,,,13446,0.241128773,0.43884375,0.51107375,0.255934231,0.306992,0.119277978
,,,,,,,13447,0.237507909,0.45103125,0.499289167,0.249541154,0.29066,0.116101083
,,,,,,,13448,0.236711318,0.45103125,0.499289167,0.249541154,0.29066,0.112924188
,,,,,,,13449,0.235914727,0.46215625,0.487385417,0.245285,0.273891,0.11032491
,,,,,,,13450,0.235394864,0.46215625,0.487385417,0.245285,0.273891,0.107725632
,,,,,,,13451,0.234875,0.477125,0.481867917,0.242449615,0.267286,0.103971119
,,,,,,,13452,0.235071227,0.477125,0.481867917,0.242449615,0.267286,0.099927798
,,,,,,,13453,0.235267455,0.49367375,0.474942917,0.238999615,0.25504,0.090685921
,,,,,,,13454,0.236595455,0.49367375,0.474942917,0.238999615,0.25504,0.081444043
,,,,,,,13455,0.237923455,0.4962675,0.46406125,0.232047692,0.240074,0.077978339
,,,,,,,13456,0.239025136,0.4962675,0.46406125,0.232047692,0.240074,0.074223827
,,,,,,,13457,0.240126818,0.4878325,0.47344875,0.220636923,0.222163,0.071046931
,,,,,,,13458,0.236158909,0.4878325,0.47344875,0.220636923,0.222163,0.067581227
,,,,,,,13459,0.232191,0.47365625,0.477513333,0.207134615,0.207135,0.07133574
,,,,,,,13460,0.230577091,0.47365625,0.477513333,0.207134615,0.207135,0.074801444
,,,,,,,13461,0.228963182,0.4635125,0.495419167,0.197736923,0.20107,0.075379061
,,,,,,,13462,0.233803727,0.4635125,0.495419167,0.197736923,0.20107,0.075956679
,,,,,,,13463,0.238644273,0.4570625,0.510180833,0.193128462,0.196452,0.07566787
,,,,,,,13464,0.244280045,0.4570625,0.510180833,0.193128462,0.196452,0.075090253
,,,,,,,13465,0.249915818,0.45473,0.53234125,0.191130385,0.196026,0.074512635
,,,,,,,13466,0.252738364,0.45473,0.53234125,0.191130385,0.196026,0.073646209
,,,,,,,13467,0.255560909,0.4548975,0.523162083,0.190745385,0.213528,0.072490975
,,,,,,,13468,0.254919545,0.4548975,0.523162083,0.190745385,0.213528,0.07133574
,,,,,,,13469,0.254278182,0.45202875,0.499358333,0.196375769,0.239952,0.069602888
,,,,,,,13470,0.253707773,0.45202875,0.499358333,0.196375769,0.239952,0.067870036
,,,,,,,13471,0.253137364,0.45039375,0.470387917,0.201576154,0.272674,0.064404332
,,,,,,,13472,0.251202318,0.45039375,0.470387917,0.201576154,0.272674,0.060649819
,,,,,,,13473,0.249267273,0.44493625,0.444090833,0.207033462,0.302598,0.060361011
,,,,,,,13474,0.251175045,0.44493625,0.444090833,0.207033462,0.302598,0.059783394
,,,,,,,13475,0.253082818,0.44012125,0.422292083,0.214705769,0.333962,0.062960289
,,,,,,,13476,0.255160045,0.44012125,0.422292083,0.214705769,0.333962,0.066137184
,,,,,,,13477,0.257237273,0.435485,0.404415833,0.219922308,0.363354,0.063537906
,,,,,,,13478,0.258308136,0.435485,0.404415833,0.219922308,0.363354,0.060649819
,,,,,,,13479,0.259379,0.4246175,0.4073225,0.223761923,0.373672,0.06267148
,,,,,,,13480,0.260733182,0.4246175,0.4073225,0.223761923,0.373672,0.064693141
,,,,,,,13481,0.262087364,0.40678625,0.411779583,0.217951923,0.363904,0.066714801
,,,,,,,13482,0.263400045,0.40678625,0.411779583,0.217951923,0.363904,0.068447653
,,,,,,,13483,0.264712727,0.3910975,0.417124583,0.209068462,0.346876,0.070469314
,,,,,,,13484,0.265796955,0.3910975,0.417124583,0.209068462,0.346876,0.072490975
,,,,,,,13485,0.266881182,0.37834875,0.426341667,0.20039,0.327582,0.073935018
,,,,,,,13486,0.268490273,0.37834875,0.426341667,0.20039,0.327582,0.075090253
,,,,,,,13487,0.270099364,0.36635,0.43491375,0.193353077,0.308578,0.083465704
,,,,,,,13488,0.271861955,0.36635,0.43491375,0.193353077,0.308578,0.091841155
,,,,,,,13489,0.273624545,0.358235,0.439594583,0.186577308,0.290024,0.088953069
,,,,,,,13490,0.273501273,0.358235,0.439594583,0.186577308,0.290024,0.085776173
,,,,,,,13491,0.273378,0.3558775,0.4357275,0.183918846,0.277774,0.085487365
,,,,,,,13492,0.272321136,0.3558775,0.4357275,0.183918846,0.277774,0.085198556
,,,,,,,13493,0.271264273,0.36726,0.412852083,0.189432308,0.276694,0.082021661
,,,,,,,13494,0.269769636,0.36726,0.412852083,0.189432308,0.276694,0.078555957
,,,,,,,13495,0.268275,0.38512,0.386387917,0.198946154,0.276568,0.082021661
,,,,,,,13496,0.266523545,0.38512,0.386387917,0.198946154,0.276568,0.085198556
,,,,,,,13497,0.264772091,0.40589375,0.35728,0.209106154,0.277198,0.087509025
,,,,,,,13498,0.263100409,0.40589375,0.35728,0.209106154,0.277198,0.089819495
,,,,,,,13499,0.261428727,0.42926125,0.33615875,0.220664615,0.277432,0.091841155
,,,,,,,13500,0.260384364,0.42926125,0.33615875,0.220664615,0.277432,0.093574007
,,,,,,,13501,0.25934,0.4562325,0.310813333,0.234194615,0.27793,0.086064982
,,,,,,,13502,0.256150136,0.4562325,0.310813333,0.234194615,0.27793,0.078267148
,,,,,,,13503,0.252960273,0.4656025,0.3068225,0.239292692,0.271622,0.077978339
,,,,,,,13504,0.247899409,0.4656025,0.3068225,0.239292692,0.271622,0.077689531
,,,,,,,13505,0.242838545,0.4590825,0.328425833,0.231593462,0.262364,0.076245487
,,,,,,,13506,0.236533727,0.4590825,0.328425833,0.231593462,0.262364,0.074801444
,,,,,,,13507,0.230228909,0.43379625,0.348705417,0.216852308,0.252224,0.08
,,,,,,,13508,0.2246855,0.43379625,0.348705417,0.216852308,0.252224,0.084909747
,,,,,,,13509,0.219142091,0.40489,0.390514167,0.205912692,0.249586,0.087220217
,,,,,,,13510,0.2197965,0.40489,0.390514167,0.205912692,0.249586,0.089530686
,,,,,,,13511,0.220450909,0.378245,0.450401667,0.193049231,0.246942,0.091263538
,,,,,,,13512,0.220444273,0.378245,0.450401667,0.193049231,0.246942,0.092707581
,,,,,,,13513,0.220437636,0.35462,0.4947,0.184835385,0.242612,0.091263538
,,,,,,,13514,0.218787364,0.35462,0.4947,0.184835385,0.242612,0.089819495
,,,,,,,13515,0.217137091,0.333555,0.485388333,0.173141154,0.248552,0.08866426
,,,,,,,13516,0.216174955,0.333555,0.485388333,0.173141154,0.248552,0.087509025
,,,,,,,13517,0.215212818,0.3225275,0.4581025,0.169666923,0.262744,0.085776173
,,,,,,,13518,0.212132318,0.3225275,0.4581025,0.169666923,0.262744,0.083754513
,,,,,,,13519,0.209051818,0.32003125,0.436938333,0.166517692,0.274042,0.082599278
,,,,,,,13520,0.207175227,0.32003125,0.436938333,0.166517692,0.274042,0.081444043
,,,,,,,13521,0.205298636,0.318055,0.423805833,0.164456538,0.283972,0.080577617
,,,,,,,13522,0.205222273,0.318055,0.423805833,0.164456538,0.283972,0.079711191
,,,,,,,13523,0.205145909,0.31661875,0.40533125,0.164311154,0.295648,0.080866426
,,,,,,,13524,0.203485909,0.31661875,0.40533125,0.164311154,0.295648,0.081732852
,,,,,,,13525,0.201825909,0.31655125,0.388312917,0.165378846,0.309256,0.078267148
,,,,,,,13526,0.200156045,0.31655125,0.388312917,0.165378846,0.309256,0.074512635
,,,,,,,13527,0.198486182,0.30354875,0.34317875,0.166947692,0.300584,0.074801444
,,,,,,,13528,0.201847091,0.30354875,0.34317875,0.166947692,0.300584,0.075090253
,,,,,,,13529,0.205208,0.27952875,0.328697917,0.16363,0.281082,0.075379061
,,,,,,,13530,0.204680364,0.27952875,0.328697917,0.16363,0.281082,0.075379061
,,,,,,,13531,0.204152727,0.25755125,0.321703333,0.160337308,0.262906,0.075379061
,,,,,,,13532,0.209997136,0.25755125,0.321703333,0.160337308,0.262906,0.075090253
,,,,,,,13533,0.215841545,0.2476125,0.316384583,0.158285,0.250054,0.075379061
,,,,,,,13534,0.221936955,0.2476125,0.316384583,0.158285,0.250054,0.075379061
,,,,,,,13535,0.228032364,0.2409375,0.311564583,0.157741538,0.240928,0.078267148
,,,,,,,13536,0.232957591,0.2409375,0.311564583,0.157741538,0.240928,0.081155235
,,,,,,,13537,0.237882818,0.2364025,0.30821125,0.158174231,0.234934,0.077111913
,,,,,,,13538,0.239457045,0.2364025,0.30821125,0.158174231,0.234934,0.072779783
,,,,,,,13539,0.241031273,0.230815,0.280226667,0.162876923,0.242287,0.071624549
,,,,,,,13540,0.237551818,0.230815,0.280226667,0.162876923,0.242287,0.070180505
,,,,,,,13541,0.234072364,0.23218,0.243469167,0.173867308,0.25675,0.068736462
,,,,,,,13542,0.232625455,0.23218,0.243469167,0.173867308,0.25675,0.067292419
,,,,,,,13543,0.231178545,0.2378725,0.210704583,0.186553462,0.268054,0.069025271
,,,,,,,13544,0.230524045,0.2378725,0.210704583,0.186553462,0.268054,0.070758123
,,,,,,,13545,0.229869545,0.247705,0.182179583,0.200846538,0.281788,0.073935018
,,,,,,,13546,0.227937545,0.247705,0.182179583,0.200846538,0.281788,0.076823105
,,,,,,,13547,0.226005545,0.25697,0.159434583,0.213558077,0.278116,0.081155235
,,,,,,,13548,0.22475,0.25697,0.159434583,0.213558077,0.278116,0.085198556
,,,,,,,13549,0.223494455,0.26983,0.1456875,0.228439231,0.294572,0.086064982
,,,,,,,13550,0.222188409,0.26983,0.1456875,0.228439231,0.294572,0.086642599
,,,,,,,13551,0.220882364,0.275135,0.14464125,0.235988462,0.29829,0.090685921
,,,,,,,13552,0.215847273,0.275135,0.14464125,0.235988462,0.29829,0.094440433
,,,,,,,13553,0.210812182,0.26100875,0.15374875,0.230613077,0.311676,0.099061372
,,,,,,,13554,0.202276773,0.26100875,0.15374875,0.230613077,0.311676,0.103393502
,,,,,,,13555,0.193741364,0.24289375,0.154338333,0.221309231,0.328088,0.112057762
,,,,,,,13556,0.188246955,0.24289375,0.154338333,0.221309231,0.328088,0.120722022
,,,,,,,13557,0.182752545,0.2227975,0.158884167,0.218424615,0.360618,0.13198556
,,,,,,,13558,0.179228955,0.2227975,0.158884167,0.218424615,0.360618,0.143249097
,,,,,,,13559,0.175705364,0.20483125,0.16360875,0.218111923,0.387681,0.151913357
,,,,,,,13560,0.173894773,0.20483125,0.16360875,0.218111923,0.387681,0.160577617
,,,,,,,13561,0.172084182,0.18876375,0.171205417,0.222426154,0.414236,0.162888087
,,,,,,,13562,0.167258545,0.18876375,0.171205417,0.222426154,0.414236,0.165198556
,,,,,,,13563,0.162432909,0.17542875,0.174079583,0.221711538,0.442256,0.167509025
,,,,,,,13564,0.153709,0.17542875,0.174079583,0.221711538,0.442256,0.169819495
,,,,,,,13565,0.144985091,0.169995,0.184290417,0.226334231,0.4687,0.169819495
,,,,,,,13566,0.136914636,0.169995,0.184290417,0.226334231,0.4687,0.169530686
,,,,,,,13567,0.128844182,0.17219375,0.20570875,0.233709615,0.49905,0.164043321
,,,,,,,13568,0.122112364,0.17219375,0.20570875,0.233709615,0.49905,0.158267148
,,,,,,,13569,0.115380545,0.176635,0.227386667,0.240716538,0.529964,0.154801444
,,,,,,,13570,0.116671409,0.176635,0.227386667,0.240716538,0.529964,0.15133574
,,,,,,,13571,0.117962273,0.18352,0.251242917,0.252950385,0.552428,0.150469314
,,,,,,,13572,0.119334318,0.18352,0.251242917,0.252950385,0.552428,0.149314079
,,,,,,,13573,0.120706364,0.19174625,0.270072083,0.264249615,0.575171,0.143826715
,,,,,,,13574,0.1155745,0.19174625,0.270072083,0.264249615,0.575171,0.13833935
,,,,,,,13575,0.110442636,0.19607,0.28396625,0.273703077,0.573638,0.139783394
,,,,,,,13576,0.103379545,0.19607,0.28396625,0.273703077,0.573638,0.141227437
,,,,,,,13577,0.096316455,0.1964075,0.264877917,0.274222692,0.546423,0.144693141
,,,,,,,13578,0.089855059,0.1964075,0.264877917,0.274222692,0.546423,0.148158845
,,,,,,,13579,0.083393664,0.1985375,0.238757083,0.278577692,0.518475,0.151046931
,,,,,,,13580,0.077501973,0.1985375,0.238757083,0.278577692,0.518475,0.153646209
,,,,,,,13581,0.071610282,0.20174375,0.21385625,0.287768615,0.489275,0.154801444
,,,,,,,13582,0.065875486,0.20174375,0.21385625,0.287768615,0.489275,0.155956679
,,,,,,,13583,0.060140691,0.20768125,0.190574167,0.301679,0.464025,0.166064982
,,,,,,,13584,0.054956114,0.20768125,0.190574167,0.301679,0.464025,0.175884477
,,,,,,,13585,0.049771536,0.21790125,0.171778333,0.316899615,0.441344,0.169819495
,,,,,,,13586,0.045418491,0.21790125,0.171778333,0.316899615,0.441344,0.163465704
,,,,,,,13587,0.041065445,0.22390625,0.1487175,0.327281385,0.438036,0.160288809
,,,,,,,13588,0.037764223,0.22390625,0.1487175,0.327281385,0.438036,0.156823105
,,,,,,,13589,0.034463,0.21898125,0.122793333,0.328944231,0.45789,0.154801444
,,,,,,,13590,0.032304523,0.21898125,0.122793333,0.328944231,0.45789,0.152779783
,,,,,,,13591,0.030146045,0.2111025,0.098801667,0.328086154,0.48775,0.153646209
,,,,,,,13592,0.027955114,0.2111025,0.098801667,0.328086154,0.48775,0.154223827
,,,,,,,13593,0.025764182,0.20046125,0.07941225,0.325594231,0.512325,0.153068592
,,,,,,,13594,0.024222182,0.20046125,0.07941225,0.325594231,0.512325,0.151624549
,,,,,,,13595,0.022680182,0.18943375,0.065303917,0.323208077,0.532911,0.151913357
,,,,,,,13596,0.019866886,0.18943375,0.065303917,0.323208077,0.532911,0.152202166
,,,,,,,13597,0.017053591,0.178395,0.054506833,0.320572692,0.550088,0.148736462
,,,,,,,13598,0.015558045,0.178395,0.054506833,0.320572692,0.550088,0.144981949
,,,,,,,13599,0.0140625,0.1624725,0.049171917,0.315050769,0.571223,0.151624549
